Period,Number,Result,Timestamp
20260905100052103,2,SMALL,2026-09-05 17:31:29
20260905100052104,5,BIG,2026-09-05 17:32:00
20260905100052105,2,SMALL,2026-09-05 17:32:29
20260905100052106,2,SMALL,2026-09-05 17:32:59
20260905100052107,8,BIG,2026-09-05 17:33:28
20260905100052108,5,BIG,2026-09-05 17:33:58
20260905100052109,9,BIG,2026-09-05 17:34:31
20260905100052110,2,SMALL,2026-09-05 17:35:00
20260905100052111,4,SMALL,2026-09-05 17:35:29
20260905100052112,2,SMALL,2026-09-05 17:35:59
20260905100052113,8,BIG,2026-09-05 17:36:28
20260905100052114,1,SMALL,2026-09-05 17:36:57
20260905100052115,6,BIG,2026-09-05 17:37:32
20260905100052116,8,BIG,2026-09-05 17:38:01
20260905100052117,6,BIG,2026-09-05 17:38:30
20260905100052118,8,BIG,2026-09-05 17:39:01
20260905100052119,0,SMALL,2026-09-05 17:39:30
20260905100052120,0,SMALL,2026-09-05 17:39:59
20260905100052121,0,SMALL,2026-09-05 17:40:29
20260905100052122,2,SMALL,2026-09-05 17:40:59
20260905100052123,3,SMALL,2026-09-05 17:41:28
20260905100052124,5,BIG,2026-09-05 17:41:57
20260905100052125,7,BIG,2026-09-05 17:42:31
20260905100052126,9,BIG,2026-09-05 17:43:00
20260905100052127,1,SMALL,2026-09-05 17:43:29
20260905100052128,3,SMALL,2026-09-05 17:43:58
20260905100052129,5,BIG,2026-09-05 17:44:32
20260905100052130,6,BIG,2026-09-05 17:45:01
20260905100052131,7,BIG,2026-09-05 17:45:31
20260905100052132,6,BIG,2026-09-05 17:46:00
20260905100052133,5,BIG,2026-09-05 17:46:29
20260905100052134,5,BIG,2026-09-05 17:46:58
20260905100052135,3,SMALL,2026-09-05 17:47:27
20260905100052136,3,SMALL,2026-09-05 17:48:01
20260905100052137,9,BIG,2026-09-05 17:48:31
20260905100052138,0,SMALL,2026-09-05 17:49:00
20260905100052139,0,SMALL,2026-09-05 17:49:30
20260905100052140,8,BIG,2026-09-05 17:50:00
20260905100052141,5,BIG,2026-09-05 17:50:29
20260905100052142,9,BIG,2026-09-05 17:51:00
20260905100052143,9,BIG,2026-09-05 17:51:29
20260905100052144,5,BIG,2026-09-05 17:51:58
20260905100052145,3,SMALL,2026-09-05 17:52:31
20260905100052146,2,SMALL,2026-09-05 17:53:00
20260905100052147,8,BIG,2026-09-05 17:53:29
20260905100052148,4,SMALL,2026-09-05 17:53:58
20260905100052149,3,SMALL,2026-09-05 17:54:31
20260905100052150,6,BIG,2026-09-05 17:55:01
20260905100052151,8,BIG,2026-09-05 17:55:31
20260905100052152,1,SMALL,2026-09-05 17:56:00
20260905100052153,1,SMALL,2026-09-05 17:56:29
20260905100052154,4,SMALL,2026-09-05 17:56:59
20260905100052155,3,SMALL,2026-09-05 17:57:28
20260905100052156,3,SMALL,2026-09-05 17:57:57
20260905100052157,9,BIG,2026-09-05 17:58:31
20260905100052158,2,SMALL,2026-09-05 17:59:01
20260905100052159,4,SMALL,2026-09-05 17:59:30
20260905100052160,4,SMALL,2026-09-05 17:59:59
20260905100052161,7,BIG,2026-09-05 18:00:28
20260905100052162,3,SMALL,2026-09-05 18:00:57
20260905100052163,4,SMALL,2026-09-05 18:01:27
20260905100052164,4,SMALL,2026-09-05 18:02:01
20260905100052165,7,BIG,2026-09-05 18:02:30
20260905100052166,3,SMALL,2026-09-05 18:03:00
20260905100052167,8,BIG,2026-09-05 18:03:29
20260905100052168,7,BIG,2026-09-05 18:04:00
20260905100052169,2,SMALL,2026-09-05 18:04:29
20260905100052170,9,BIG,2026-09-05 18:04:59
20260905100052171,1,SMALL,2026-09-05 18:05:28
20260905100052172,4,SMALL,2026-09-05 18:05:58
20260905100052173,2,SMALL,2026-09-05 18:06:27
20260905100052174,9,BIG,2026-09-05 18:07:01
20260905100052175,3,SMALL,2026-09-05 18:07:30
20260905100052176,2,SMALL,2026-09-05 18:07:59
20260905100052177,2,SMALL,2026-09-05 18:08:28
20260905100052178,2,SMALL,2026-09-05 18:08:57
20260905100052179,5,BIG,2026-09-05 18:09:32
20260905100052180,0,SMALL,2026-09-05 18:10:01
20260905100052181,4,SMALL,2026-09-05 18:10:35
20260905100052182,5,BIG,2026-09-05 18:10:59
20260905100052183,7,BIG,2026-09-05 18:11:29
20260905100052184,1,SMALL,2026-09-05 18:11:58
20260905100052185,1,SMALL,2026-09-05 18:12:27
20260905100052186,7,BIG,2026-09-05 18:13:01
20260905100052187,8,BIG,2026-09-05 18:13:31
20260905100052188,3,SMALL,2026-09-05 18:14:01
20260905100052189,7,BIG,2026-09-05 18:14:30
20260905100052190,6,BIG,2026-09-05 18:14:59
20260905100052191,2,SMALL,2026-09-05 18:15:29
20260905100052192,3,SMALL,2026-09-05 18:15:58
20260905100052193,7,BIG,2026-09-05 18:16:27
20260905100052194,8,BIG,2026-09-05 18:17:01
20260905100052195,3,SMALL,2026-09-05 18:17:31
20260905100052196,3,SMALL,2026-09-05 18:18:00
20260905100052197,3,SMALL,2026-09-05 18:18:29
20260905100052198,4,SMALL,2026-09-05 18:18:59
20260905100052199,7,BIG,2026-09-05 18:19:28
20260905100052200,0,SMALL,2026-09-05 18:19:58
20260905100052201,5,BIG,2026-09-05 18:20:32
20260905100052202,9,BIG,2026-09-05 18:21:01
20260905100052203,8,BIG,2026-09-05 18:21:30
20260905100052204,7,BIG,2026-09-05 18:21:58
20260905100052205,2,SMALL,2026-09-05 18:22:31
20260905100052206,9,BIG,2026-09-05 18:23:01
20260905100052207,9,BIG,2026-09-05 18:23:30
20260905100052208,9,BIG,2026-09-05 18:23:59
20260905100052209,9,BIG,2026-09-05 18:24:28
20260905100052210,7,BIG,2026-09-05 18:24:57
20260905100052211,5,BIG,2026-09-05 18:25:31
20260905100052212,8,BIG,2026-09-05 18:26:00
20260905100052213,0,SMALL,2026-09-05 18:26:29
20260905100052214,2,SMALL,2026-09-05 18:26:59
20260905100052215,6,BIG,2026-09-05 18:27:28
20260905100052216,5,BIG,2026-09-05 18:27:57
20260905100052217,5,BIG,2026-09-05 18:28:31
20260905100052218,2,SMALL,2026-09-05 18:29:00
20260905100052219,4,SMALL,2026-09-05 18:29:30
20260905100052220,7,BIG,2026-09-05 18:29:59
20260905100052221,4,SMALL,2026-09-05 18:30:28
20260905100052222,0,SMALL,2026-09-05 18:30:57
20260905100052223,5,BIG,2026-09-05 18:31:31
20260905100052224,1,SMALL,2026-09-05 18:32:01
20260905100052225,5,BIG,2026-09-05 18:32:30
20260905100052226,8,BIG,2026-09-05 18:33:00
20260905100052227,9,BIG,2026-09-05 18:33:29
20260905100052228,3,SMALL,2026-09-05 18:33:59
20260905100052229,2,SMALL,2026-09-05 18:34:28
20260905100052230,6,BIG,2026-09-05 18:34:58
20260905100052231,1,SMALL,2026-09-05 18:35:27
20260905100052232,5,BIG,2026-09-05 18:36:01
20260905100052233,0,SMALL,2026-09-05 18:36:31
20260905100052234,2,SMALL,2026-09-05 18:36:58
20260905100052235,5,BIG,2026-09-05 18:37:31
20260905100052236,6,BIG,2026-09-05 18:38:00
20260905100052237,2,SMALL,2026-09-05 18:38:29
20260905100052238,5,BIG,2026-09-05 18:38:58
20260905100052239,1,SMALL,2026-09-05 18:39:27
20260905100052240,7,BIG,2026-09-05 18:40:01
20260905100052241,8,BIG,2026-09-05 18:40:31
20260905100052242,1,SMALL,2026-09-05 18:41:00
20260905100052243,2,SMALL,2026-09-05 18:41:29
20260905100052244,6,BIG,2026-09-05 18:41:58
20260905100052245,2,SMALL,2026-09-05 18:42:28
20260905100052246,2,SMALL,2026-09-05 18:42:57
20260905100052247,3,SMALL,2026-09-05 18:43:30
20260905100052248,5,BIG,2026-09-05 18:44:00
20260905100052249,0,SMALL,2026-09-05 18:44:28
20260905100052250,3,SMALL,2026-09-05 18:44:57
20260905100052251,1,SMALL,2026-09-05 18:45:31
20260905100052252,1,SMALL,2026-09-05 18:46:00
20260905100052253,9,BIG,2026-09-05 18:46:29
20260905100052254,1,SMALL,2026-09-05 18:46:58
20260905100052255,0,SMALL,2026-09-05 18:47:28
20260905100052256,2,SMALL,2026-09-05 18:47:57
20260905100052257,1,SMALL,2026-09-05 18:48:31
20260905100052258,0,SMALL,2026-09-05 18:49:00
20260905100052259,8,BIG,2026-09-05 18:49:29
20260905100052260,4,SMALL,2026-09-05 18:49:58
20260905100052261,3,SMALL,2026-09-05 18:50:28
20260905100052262,7,BIG,2026-09-05 18:51:02
20260905100052263,6,BIG,2026-09-05 18:51:31
20260905100052264,7,BIG,2026-09-05 18:52:00
20260905100052265,8,BIG,2026-09-05 18:52:29
20260905100052266,3,SMALL,2026-09-05 18:52:58
20260905100052267,6,BIG,2026-09-05 18:53:31
20260905100052268,7,BIG,2026-09-05 18:54:00
20260905100052269,9,BIG,2026-09-05 18:54:29
20260905100052270,3,SMALL,2026-09-05 18:54:58
20260905100052271,1,SMALL,2026-09-05 18:55:29
20260905100052272,6,BIG,2026-09-05 18:55:58
20260905100052273,0,SMALL,2026-09-05 18:56:27
20260905100052274,8,BIG,2026-09-05 18:57:01
20260905100052275,3,SMALL,2026-09-05 18:57:30
20260905100052276,0,SMALL,2026-09-05 18:57:59
20260905100052277,8,BIG,2026-09-05 18:58:28
20260905100052278,5,BIG,2026-09-05 18:58:58
20260905100052279,0,SMALL,2026-09-05 18:59:31
20260905100052280,8,BIG,2026-09-05 19:00:00
20260905100052281,6,BIG,2026-09-05 19:00:29
20260905100052282,6,BIG,2026-09-05 19:00:59
20260905100052283,3,SMALL,2026-09-05 19:01:28
20260905100052284,2,SMALL,2026-09-05 19:01:58
20260905100052285,9,BIG,2026-09-05 19:02:31
20260905100052286,7,BIG,2026-09-05 19:03:00
20260905100052287,7,BIG,2026-09-05 19:03:28
20260905100052288,2,SMALL,2026-09-05 19:03:58
20260905100052289,8,BIG,2026-09-05 19:04:31
20260905100052290,6,BIG,2026-09-05 19:05:02
20260905100052291,1,SMALL,2026-09-05 19:05:31
20260905100052292,1,SMALL,2026-09-05 19:06:00
20260905100052293,0,SMALL,2026-09-05 19:06:29
20260905100052294,3,SMALL,2026-09-05 19:06:58
20260905100052295,0,SMALL,2026-09-05 19:07:27
20260905100052296,1,SMALL,2026-09-05 19:08:01
20260905100052297,3,SMALL,2026-09-05 19:08:31
20260905100052298,4,SMALL,2026-09-05 19:09:00
20260905100052299,1,SMALL,2026-09-05 19:09:29
20260905100052300,0,SMALL,2026-09-05 19:09:59
20260905100052301,2,SMALL,2026-09-05 19:10:28
20260905100052302,5,BIG,2026-09-05 19:10:57
20260905100052303,0,SMALL,2026-09-05 19:11:27
20260905100052304,3,SMALL,2026-09-05 19:12:01
20260905100052305,1,SMALL,2026-09-05 19:12:30
20260905100052306,2,SMALL,2026-09-05 19:12:59
20260905100052307,3,SMALL,2026-09-05 19:13:28
20260905100052308,7,BIG,2026-09-05 19:13:57
20260905100052309,3,SMALL,2026-09-05 19:14:31
20260905100052310,8,BIG,2026-09-05 19:15:00
20260905100052311,9,BIG,2026-09-05 19:15:30
20260905100052312,4,SMALL,2026-09-05 19:15:59
20260905100052313,4,SMALL,2026-09-05 19:16:28
20260905100052314,9,BIG,2026-09-05 19:16:57
20260905100052315,3,SMALL,2026-09-05 19:17:31
20260905100052316,0,SMALL,2026-09-05 19:18:04
20260905100052317,7,BIG,2026-09-05 19:18:29
20260905100052318,6,BIG,2026-09-05 19:18:58
20260905100052319,1,SMALL,2026-09-05 19:19:31
20260905100052320,5,BIG,2026-09-05 19:20:01
20260905100052321,3,SMALL,2026-09-05 19:20:30
20260905100052322,4,SMALL,2026-09-05 19:20:59
20260905100052323,0,SMALL,2026-09-05 19:21:28
20260905100052324,6,BIG,2026-09-05 19:21:57
20260905100052325,2,SMALL,2026-09-05 19:22:31
20260905100052326,8,BIG,2026-09-05 19:23:01
20260905100052327,0,SMALL,2026-09-05 19:23:30
20260905100052328,2,SMALL,2026-09-05 19:24:00
20260905100052329,1,SMALL,2026-09-05 19:24:30
20260905100052330,5,BIG,2026-09-05 19:24:59
20260905100052331,2,SMALL,2026-09-05 19:25:27
20260905100052332,7,BIG,2026-09-05 19:26:01
20260905100052333,1,SMALL,2026-09-05 19:26:31
20260905100052334,0,SMALL,2026-09-05 19:27:00
20260905100052335,4,SMALL,2026-09-05 19:27:29
20260905100052336,0,SMALL,2026-09-05 19:27:58
20260905100052337,0,SMALL,2026-09-05 19:28:32
20260905100052338,2,SMALL,2026-09-05 19:29:01
20260905100052339,6,BIG,2026-09-05 19:29:30
20260905100052340,4,SMALL,2026-09-05 19:29:59
20260905100052341,1,SMALL,2026-09-05 19:30:28
20260905100052342,0,SMALL,2026-09-05 19:30:57
20260905100052343,9,BIG,2026-09-05 19:31:31
20260905100052344,6,BIG,2026-09-05 19:32:00
20260905100052345,5,BIG,2026-09-05 19:32:29
20260905100052346,2,SMALL,2026-09-05 19:32:59
20260905100052347,3,SMALL,2026-09-05 19:33:28
20260905100052348,5,BIG,2026-09-05 19:34:01
20260905100052349,0,SMALL,2026-09-05 19:34:31
20260905100052350,6,BIG,2026-09-05 19:35:00
20260905100052351,1,SMALL,2026-09-05 19:35:28
20260905100052352,2,SMALL,2026-09-05 19:36:01
20260905100052353,2,SMALL,2026-09-05 19:36:30
20260905100052354,3,SMALL,2026-09-05 19:36:59
20260905100052355,5,BIG,2026-09-05 19:37:29
20260905100052356,1,SMALL,2026-09-05 19:37:58
20260905100052357,8,BIG,2026-09-05 19:38:27
20260905100052358,4,SMALL,2026-09-05 19:39:01
20260905100052359,5,BIG,2026-09-05 19:39:30
20260905100052360,2,SMALL,2026-09-05 19:40:00
20260905100052361,7,BIG,2026-09-05 19:40:29
20260905100052362,9,BIG,2026-09-05 19:40:58
20260905100052363,7,BIG,2026-09-05 19:41:28
20260905100052364,0,SMALL,2026-09-05 19:42:01
20260905100052365,8,BIG,2026-09-05 19:42:30
20260905100052366,9,BIG,2026-09-05 19:43:00
20260905100052367,6,BIG,2026-09-05 19:43:29
20260905100052368,0,SMALL,2026-09-05 19:43:58
20260905100052369,0,SMALL,2026-09-05 19:44:31
20260905100052370,8,BIG,2026-09-05 19:45:00
20260905100052371,8,BIG,2026-09-05 19:45:29
20260905100052372,7,BIG,2026-09-05 19:45:59
20260905100052373,6,BIG,2026-09-05 19:46:28
20260905100052374,2,SMALL,2026-09-05 19:47:02
20260905100052375,7,BIG,2026-09-05 19:47:31
20260905100052376,6,BIG,2026-09-05 19:48:00
20260905100052377,9,BIG,2026-09-05 19:48:29
20260905100052378,5,BIG,2026-09-05 19:48:59
20260905100052379,1,SMALL,2026-09-05 19:49:28
20260905100052380,9,BIG,2026-09-05 19:50:01
20260905100052381,9,BIG,2026-09-05 19:50:30
20260905100052382,2,SMALL,2026-09-05 19:50:59
20260905100052383,4,SMALL,2026-09-05 19:51:28
20260905100052384,2,SMALL,2026-09-05 19:51:57
20260905100052385,1,SMALL,2026-09-05 19:52:30
20260905100052386,3,SMALL,2026-09-05 19:52:59
20260905100052387,4,SMALL,2026-09-05 19:53:28
20260905100052388,9,BIG,2026-09-05 19:53:58
20260905100052389,1,SMALL,2026-09-05 19:54:32
20260905100052390,9,BIG,2026-09-05 19:55:01
20260905100052391,6,BIG,2026-09-05 19:55:30
20260905100052392,5,BIG,2026-09-05 19:55:59
20260905100052393,2,SMALL,2026-09-05 19:56:28
20260905100052394,7,BIG,2026-09-05 19:56:57
20260905100052395,6,BIG,2026-09-05 19:57:35
20260905100052396,8,BIG,2026-09-05 19:57:59
20260905100052397,8,BIG,2026-09-05 19:58:28
20260905100052398,4,SMALL,2026-09-05 19:59:02
20260905100052399,6,BIG,2026-09-05 19:59:31
20260905100052400,6,BIG,2026-09-05 20:00:00
20260905100052401,3,SMALL,2026-09-05 20:00:29
20260905100052402,6,BIG,2026-09-05 20:00:58
20260905100052403,8,BIG,2026-09-05 20:01:28
20260905100052404,1,SMALL,2026-09-05 20:02:02
20260905100052405,8,BIG,2026-09-05 20:02:31
20260905100052406,6,BIG,2026-09-05 20:03:00
20260905100052407,8,BIG,2026-09-05 20:03:29
20260905100052408,3,SMALL,2026-09-05 20:03:59
20260905100052409,2,SMALL,2026-09-05 20:04:32
20260905100052410,6,BIG,2026-09-05 20:05:01
20260905100052411,0,SMALL,2026-09-05 20:05:30
20260905100052412,0,SMALL,2026-09-05 20:05:59
20260905100052413,2,SMALL,2026-09-05 20:06:28
20260905100052414,7,BIG,2026-09-05 20:06:57
20260905100052415,2,SMALL,2026-09-05 20:07:31
20260905100052416,6,BIG,2026-09-05 20:08:00
20260905100052417,9,BIG,2026-09-05 20:08:29
20260905100052418,1,SMALL,2026-09-05 20:08:59
20260905100052419,5,BIG,2026-09-05 20:09:28
20260905100052420,4,SMALL,2026-09-05 20:10:02
20260905100052421,6,BIG,2026-09-05 20:10:31
20260905100052422,8,BIG,2026-09-05 20:11:00
20260905100052423,9,BIG,2026-09-05 20:11:29
20260905100052424,7,BIG,2026-09-05 20:11:58
20260905100052425,9,BIG,2026-09-05 20:12:31
20260905100052426,3,SMALL,2026-09-05 20:13:00
20260905100052427,7,BIG,2026-09-05 20:13:29
20260905100052428,6,BIG,2026-09-05 20:13:59
20260905100052429,2,SMALL,2026-09-05 20:14:28
20260905100052430,5,BIG,2026-09-05 20:15:01
20260905100052431,1,SMALL,2026-09-05 20:15:30
20260905100052432,4,SMALL,2026-09-05 20:15:59
20260905100052433,6,BIG,2026-09-05 20:16:27
20260905100052434,3,SMALL,2026-09-05 20:16:57
20260905100052435,9,BIG,2026-09-05 20:17:31
20260905100052436,4,SMALL,2026-09-05 20:18:00
20260905100052437,4,SMALL,2026-09-05 20:18:29
20260905100052438,1,SMALL,2026-09-05 20:18:58
20260905100052439,0,SMALL,2026-09-05 20:19:27
20260905100052440,8,BIG,2026-09-05 20:20:01
20260905100052441,9,BIG,2026-09-05 20:20:30
20260905100052442,5,BIG,2026-09-05 20:20:58
20260905100052443,2,SMALL,2026-09-05 20:21:27
20260905100052444,8,BIG,2026-09-05 20:22:01
20260905100052445,0,SMALL,2026-09-05 20:22:30
20260905100052446,7,BIG,2026-09-05 20:22:59
20260905100052447,2,SMALL,2026-09-05 20:23:28
20260905100052448,4,SMALL,2026-09-05 20:23:58
20260905100052449,0,SMALL,2026-09-05 20:24:31
20260905100052450,2,SMALL,2026-09-05 20:25:01
20260905100052451,3,SMALL,2026-09-05 20:25:30
20260905100052452,9,BIG,2026-09-05 20:25:59
20260905100052453,0,SMALL,2026-09-05 20:26:28
20260905100052454,2,SMALL,2026-09-05 20:27:01
20260905100052455,7,BIG,2026-09-05 20:27:30
20260905100052456,9,BIG,2026-09-05 20:27:59
20260905100052457,2,SMALL,2026-09-05 20:28:28
20260905100052458,2,SMALL,2026-09-05 20:28:57
20260905100052459,3,SMALL,2026-09-05 20:29:31
20260905100052460,6,BIG,2026-09-05 20:30:00
20260905100052461,6,BIG,2026-09-05 20:30:29
20260905100052462,4,SMALL,2026-09-05 20:30:58
20260905100052463,6,BIG,2026-09-05 20:31:27
20260905100052464,0,SMALL,2026-09-05 20:32:01
20260905100052465,0,SMALL,2026-09-05 20:32:30
20260905100052466,8,BIG,2026-09-05 20:32:58
20260905100052467,1,SMALL,2026-09-05 20:33:28
20260905100052468,0,SMALL,2026-09-05 20:34:00
20260905100052469,5,BIG,2026-09-05 20:34:30
20260905100052470,6,BIG,2026-09-05 20:34:59
20260905100052471,6,BIG,2026-09-05 20:35:28
20260905100052472,3,SMALL,2026-09-05 20:35:57
20260905100052473,6,BIG,2026-09-05 20:36:31
20260905100052474,6,BIG,2026-09-05 20:36:59
20260905100052475,2,SMALL,2026-09-05 20:37:29
20260905100052476,8,BIG,2026-09-05 20:37:58
20260905100052477,8,BIG,2026-09-05 20:38:27
20260905100052478,4,SMALL,2026-09-05 20:39:01
20260905100052479,5,BIG,2026-09-05 20:39:30
20260905100052480,2,SMALL,2026-09-05 20:40:00
20260905100052481,6,BIG,2026-09-05 20:40:29
20260905100052482,6,BIG,2026-09-05 20:40:58
20260905100052483,4,SMALL,2026-09-05 20:41:27
20260905100052484,6,BIG,2026-09-05 20:42:01
20260905100052485,2,SMALL,2026-09-05 20:42:30
20260905100052486,6,BIG,2026-09-05 20:42:59
20260905100052487,6,BIG,2026-09-05 20:43:28
20260905100052488,6,BIG,2026-09-05 20:43:58
20260905100052489,5,BIG,2026-09-05 20:44:32
20260905100052490,0,SMALL,2026-09-05 20:45:01
20260905100052491,2,SMALL,2026-09-05 20:45:30
20260905100052492,7,BIG,2026-09-05 20:45:59
20260905100052493,0,SMALL,2026-09-05 20:46:28
20260905100052494,2,SMALL,2026-09-05 20:46:57
20260905100052495,6,BIG,2026-09-05 20:47:31
20260905100052496,7,BIG,2026-09-05 20:48:00
20260905100052497,3,SMALL,2026-09-05 20:48:29
20260905100052498,9,BIG,2026-09-05 20:48:58
20260905100052499,8,BIG,2026-09-05 20:49:27
20260905100052500,2,SMALL,2026-09-05 20:50:00
20260905100052501,8,BIG,2026-09-05 20:50:29
20260905100052502,6,BIG,2026-09-05 20:50:58
20260905100052503,9,BIG,2026-09-05 20:51:28
20260905100052504,5,BIG,2026-09-05 20:52:01
20260905100052505,5,BIG,2026-09-05 20:52:31
20260905100052506,9,BIG,2026-09-05 20:53:00
20260905100052507,8,BIG,2026-09-05 20:53:29
20260905100052508,4,SMALL,2026-09-05 20:53:58
20260905100052509,6,BIG,2026-09-05 20:54:27
20260905100052510,9,BIG,2026-09-05 20:55:01
20260905100052511,1,SMALL,2026-09-05 20:55:30
20260905100052512,7,BIG,2026-09-05 20:55:59
20260905100052513,1,SMALL,2026-09-05 20:56:28
20260905100052514,5,BIG,2026-09-05 20:56:57
20260905100052515,4,SMALL,2026-09-05 20:57:31
20260905100052516,0,SMALL,2026-09-05 20:58:00
20260905100052517,7,BIG,2026-09-05 20:58:29
20260905100052518,8,BIG,2026-09-05 20:58:58
20260905100052519,9,BIG,2026-09-05 20:59:31
20260905100052520,7,BIG,2026-09-05 21:00:00
20260905100052521,8,BIG,2026-09-05 21:00:29
20260905100052522,1,SMALL,2026-09-05 21:00:58
20260905100052523,8,BIG,2026-09-05 21:01:27
20260905100052524,1,SMALL,2026-09-05 21:02:01
20260905100052525,5,BIG,2026-09-05 21:02:30
20260905100052526,4,SMALL,2026-09-05 21:02:59
20260905100052527,5,BIG,2026-09-05 21:03:28
20260905100052528,8,BIG,2026-09-05 21:03:57
20260905100052529,5,BIG,2026-09-05 21:04:31
20260905100052530,6,BIG,2026-09-05 21:05:00
20260905100052531,0,SMALL,2026-09-05 21:05:29
20260905100052532,7,BIG,2026-09-05 21:05:58
20260905100052533,2,SMALL,2026-09-05 21:06:28
20260905100052534,6,BIG,2026-09-05 21:07:01
20260905100052535,9,BIG,2026-09-05 21:07:30
20260905100052536,7,BIG,2026-09-05 21:07:59
20260905100052537,0,SMALL,2026-09-05 21:08:28
20260905100052538,5,BIG,2026-09-05 21:08:58
20260905100052539,8,BIG,2026-09-05 21:09:27
20260905100052540,6,BIG,2026-09-05 21:10:01
20260905100052541,3,SMALL,2026-09-05 21:10:30
20260905100052542,4,SMALL,2026-09-05 21:10:59
20260905100052543,7,BIG,2026-09-05 21:11:28
20260905100052544,2,SMALL,2026-09-05 21:12:01
20260905100052545,9,BIG,2026-09-05 21:12:31
20260905100052546,5,BIG,2026-09-05 21:13:00
20260905100052547,6,BIG,2026-09-05 21:13:29
20260905100052548,1,SMALL,2026-09-05 21:13:57
20260905100052549,1,SMALL,2026-09-05 21:14:31
20260905100052550,3,SMALL,2026-09-05 21:15:00
20260905100052551,5,BIG,2026-09-05 21:15:29
20260905100052552,0,SMALL,2026-09-05 21:15:58
20260905100052553,0,SMALL,2026-09-05 21:16:28
20260905100052554,2,SMALL,2026-09-05 21:17:01
20260905100052555,2,SMALL,2026-09-05 21:17:31
20260905100052556,0,SMALL,2026-09-05 21:18:00
20260905100052557,8,BIG,2026-09-05 21:18:29
20260905100052558,0,SMALL,2026-09-05 21:18:58
20260905100052559,6,BIG,2026-09-05 21:19:27
20260905100052560,1,SMALL,2026-09-05 21:20:01
20260905100052561,5,BIG,2026-09-05 21:20:30
20260905100052562,6,BIG,2026-09-05 21:21:00
20260905100052563,2,SMALL,2026-09-05 21:21:29
20260905100052564,0,SMALL,2026-09-05 21:21:58
20260905100052565,7,BIG,2026-09-05 21:22:27
20260905100052566,0,SMALL,2026-09-05 21:23:01
20260905100052567,4,SMALL,2026-09-05 21:23:30
20260905100052568,2,SMALL,2026-09-05 21:24:00
20260905100052569,8,BIG,2026-09-05 21:24:29
20260905100052570,9,BIG,2026-09-05 21:24:58
20260905100052571,7,BIG,2026-09-05 21:25:28
20260905100052572,5,BIG,2026-09-05 21:25:58
20260905100052573,9,BIG,2026-09-05 21:26:32
20260905100052574,5,BIG,2026-09-05 21:27:00
20260905100052575,5,BIG,2026-09-05 21:27:29
